"table_name","var_name","var_label","notes","condition","table_name_nda"
"mh_p_ksads_ss","ksads_1_165_p","Symptom - Decreased Appetite Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_1_182_p","Symptom - Decreased Self-Esteem Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_1_1_p","Symptom - Depressed Mood Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_1_2_p","Symptom - Depressed Mood Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_1_5_p","Symptom - Anhedonia Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_1_6_p","Symptom - Anhedonia Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_1_161_p","Symptom - Concentration Disturbance Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_1_162_p","Symptom - Concentration Disturbance Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_1_159_p","Symptom - Fatigue Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_1_160_p","Symptom - Fatigue Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_1_183_p","Symptom - Impairment in functioning due to depression Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_1_184_p","Symptom - Impairment in functioning due to depression Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_1_180_p","Symptom - Hopeless Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_1_179_p","Symptom - Hopeless Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_1_157_p","Symptom - Hypersomnia Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_1_158_p","Symptom - Hypersomnia Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_1_177_p","Symptom - Guilt Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_1_178_p","Symptom - Guilt Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_837_p","Diagnosis - Bipolar II Disorder most recent past hypomanic ξF31.81",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_835_p","Diagnosis - Bipolar II Disorder currently hypomanic ξF31.81",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_836_p","Diagnosis - Bipolar II Disorder currently depressed F31.81",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_831_p","Diagnosis - Bipolar I Disorder current episode depressed F31.3x",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_832_p","Diagnosis - Bipolar I Disorder currently hypomanic  F31.0",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_830_p","Diagnosis - Bipolar I Disorder current episode manic (F31.1x)",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_833_p","Diagnosis - Bipolar I Disorder most recent past episode manic (F31.1x)",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_834_p","Diagnosis - Bipolar I Disorder most recent past episode depressed (F31.1.3x)",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_839_p","Diagnosis - Unspecified Bipolar and Related Disorder PAST (F31.9)",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_838_p","Diagnosis - Unspecified Bipolar and Related Disorder current ξ(F31.9)",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_12_p","Symptom - Decreased Need for Sleep Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_13_p","Symptom - Decreased Need for Sleep Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_209_p","Symptom - Distractibility Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_211_p","Symptom - Distractibility Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_195_p","Symptom - Grandiosity Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_196_p","Symptom - Grandiosity Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_14_p","Symptom - Hypersexuality Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_15_p","Symptom - Hypersexuality Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_217_p","Symptom - Hospitalized due to Bipolar Disorder Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_218_p","Symptom - Hospitalized due to Bipolar Disorder Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_216_p","Symptom - Impairment in functioning due to bipolar Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_215_p","Symptom - Impairment in functioning due to bipolar Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_201_p","Symptom - Flight of Ideas Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_202_p","Symptom - Flight of Ideas Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_213_p","Symptom - Excessive Involvement in high risk activities Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_214_p","Symptom - Excessive Involvement in high risk activities Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_11_p","Symptom - Explosive Irritability Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_10_p","Symptom - ExplosiveIrritability PresentNext ξ",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_9_p","Symptom - Explosive Irritability Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_7_p","Symptom - Elevated Mood Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_8_p","Symptom - Elevated Mood Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_191_p","Symptom - Elevated / Euphoric Mood Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_193_p","Symptom - Elevated / Euphoric Mood Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_189_p","Symptom - Preliminary substance rule out bipolar present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_190_p","Symptom - Preliminary substance rule out bipolar past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_197_p","Symptom - Pressured Speech Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_198_p","Symptom - Pressured Speech Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_207_p","Symptom - Psychomotor Agitation in Bipolar Disorder Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_208_p","Symptom - Psychomotor Agitation in Bipolar Disorder Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_200_p","Symptom - Racing Thoughts Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_199_p","Symptom - Racing Thoughts Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_212_p","Symptom - Increased Distractibility ξPast ξ",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_206_p","Symptom - Increased Energy Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_210_p","Symptom - Increased Distractibility Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_203_p","Symptom - Increased Goal Directed Activity Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_204_p","Symptom - Increased Goal Directed Activity Past ξ",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_205_p","Symptom - Increased Energy Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_221_p","Symptom - Lasting at least 4 days Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_222_p","Symptom - Lasting at least 4 days Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_219_p","Symptom - Lasting at least one week Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_220_p","Symptom - Lasting at least one week Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_192_p","Symptom - Manic Irritability Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_2_194_p","Symptom - Manic Irritability Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_3_848_p","Diagnosis - Disruptive Mood Dysregulation Disorder (DMDD) Current (F34.8)",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_3_228_p","Symptom - No 3 month period without symptoms",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_3_227_p","Symptom - Present at least 12 months",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_3_229_p","Symptom - Temper/irritability present in at least 2 settings",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_3_226_p","Symptom - Temper outbursts occur 3 or more times per week",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_851_p","Diagnosis - Unspecified Schizophrenia Spectrum and Other Psychotic Disorder F29 (Current)",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_852_p","Diagnosis - Unspecified Schizophrenia Spectrum and Other Psychotic Disorder F29 (Past)",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_826_p","Diagnosis - Hallucinations (Present)",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_827_p","Diagnosis - Hallucinations (Past)",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_829_p","Diagnosis - Delusions (Past)",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_828_p","Diagnosis - Delusions (Present)",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_850_p","Diagnosis - Associated Psychotic Symptoms  Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_849_p","Diagnosis - Associated Psychotic Symptoms  Current",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_258_p","Symptom - Associated Psychotic Symptoms Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_259_p","Symptom - Associated Psychotic Symptoms Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_231_p","Symptom - Auditory Hallucinations Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_230_p","Symptom - Auditory Hallucinations Present ξ",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_255_p","Symptom - Delusions associated with drug use Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_252_p","Symptom - Delusions associated with possible affective Illness Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_253_p","Symptom - Delusions associated with possible affective Illness Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_254_p","Symptom - Delusions associated with drug use Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_243_p","Symptom - Hallucinations associated with drug use Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_244_p","Symptom - Hallucinations associated with drug use Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_241_p","Symptom - Hallucinations associated with possible affective Illness Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_242_p","Symptom - Hallucinations associated with possible affective Illness Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_237_p","Symptom - Hallucinations occur frequently Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_238_p","Symptom - Hallucinations occur frequently Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_239_p","Symptom - Hallucinations do not only occur when falling asleep Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_240_p","Symptom - Hallucinations do not only occur when falling asleep Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_257_p","Symptom - Impairment associated with delusions Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_256_p","Symptom - Impairment associated with delusions Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_247_p","Symptom - Impairment in functioning due to delusions Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_245_p","Symptom - Impairment in functioning due to hallucinations Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_246_p","Symptom - Impairment in functioning due to hallucinations Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_16_p","Symptom - Hallucinations Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_17_p","Symptom - Hallucinations Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_234_p","Symptom - Location of voices/noises outside of one's head Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_260_p","Symptom - No three month interval without symptoms Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_18_p","Symptom - Persecutory Delusions Past two weeks Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_19_p","Symptom - Persecutory Delusions Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_236_p","Symptom - OtherHallucinationsAP Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_235_p","Symptom - OtherHallucinationsALTW Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_232_p","Symptom - Other Hallucinations Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_233_p","Symptom - Other Hallucinations Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_249_p","Symptom - Other Delusions Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_248_p","Symptom - Other Delusions past two weeks Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_250_p","Symptom - Tenacity of belief that delusion is true Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_4_251_p","Symptom - Tenacity of belief that delusion is true Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_5_906_p","Diagnosis - Other Specified Anxiety Disorder (Panic Disorder impairment does not meet full criteria) F41.8",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_5_907_p","Diagnosis - Other Specified Anxiety Disorder PAST (Panic Disorder impairment does not meet full criteria) F41.8",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_5_857_p","Diagnosis - Panic Disorder (F41.0) PRESENT",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_5_858_p","Diagnosis - Panic Disorder (F41.0) PAST",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_5_261_p","Symptom - Panic Symptoms Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_5_262_p","Symptom - Panic Symptoms Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_5_264_p","Symptom - Persistent worry about additional attacks or their consequences Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_5_263_p","Symptom - Persistent worry about additional attacks or their consequences Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_5_20_p","Symptom - Panic Attacks Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_5_21_p","Symptom - Panic Attacks Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_5_265_p","Symptom - Maladaptive change in behavior due to attacks Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_5_266_p","Symptom - Maladaptive change in behavior due to attacks Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_5_267_p","Symptom - Duration of worry or maladaptive behavior at least 1 month Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_5_268_p","Symptom - Duration of worry or maladaptive behavior at least 1 month Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_5_269_p","Symptom - Attacks not attributable to substance use Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_5_270_p","Symptom - Attacks not attributable to substance use Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_6_908_p","Diagnosis - Other Specified Anxiety Disorder (Agoraphobia impairment does not meet full criteria) F41.8",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_6_859_p","Diagnosis - Agoraphobia (F40.00) PRESENT",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_6_860_p","Diagnosis - Agoraphobia (F40.00) PAST",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_6_275_p","Symptom - Reason for agoraphobic avoidance Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_6_274_p","Symptom - Reason for agoraphobic avoidance Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_6_276_p","Symptom - Impairment in functioning due to Agoraphobia Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_6_278_p","Symptom - Clinically significant distress due to Agoraphobia Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_6_279_p","Symptom - Clinically significant distress due to Agoraphobia Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_6_22_p","Symptom - Agoraphobic of at least 2 situations Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_6_23_p","Symptom - Agoraphobic of at least 2 situations Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_6_277_p","Symptom - Impairment in functioning due to ξAgoraphobia Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_6_272_p","Symptom - Excessive avoidance of agoraphobic situations Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_6_273_p","Symptom - Excessive avoidance of agoraphobic situations Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_861_p","Diagnosis - Separation Anxiety Disorder (F93.00) PRESENT",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_909_p","Diagnosis - Other Specified Anxiety Disorder (Separation Anxiety Disorder impairment does not meet full criteria) F41.8",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_910_p","Diagnosis - Other Specified Anxiety Disorder (Separation Anxiety Disorder impairment does not meet full criteria) PAST F41.8",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_862_p","Diagnosis - Separation Anxiety Disorder (F93.00) PAST",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_300_p","Symptom - Separation anxiety (past) duration was at least 2 weeks",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_27_p","Symptom - School Reluctance/Refusal Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_26_p","Symptom - School Reluctance/Refusal Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_288_p","Symptom - Refusal to sleep without attachment figure near ξPast",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_287_p","Symptom - Refusal to sleep without attachment figure near Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_291_p","Symptom - Physical symptoms when separated from attachment figure Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_292_p","Symptom - Physical symptoms when separated from attachment figure ξPast",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_293_p","Symptom - Impairment in functioning due to separation anxiety Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_294_p","Symptom - Impairment in functioning due to separation anxiety Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_289_p","Symptom - Nightmares about separation themes Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_290_p","Symptom - Nightmares about separation themes Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_296_p","Symptom - Clinically significant distress due to separation anxiety Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_295_p","Symptom - Clinically significant distress due to separation anxiety Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_24_p","Symptom - Distress upon separation from home/attachment figures Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_25_p","Symptom - Distress upon separation from home/attachment figures Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_281_p","Symptom - Fears calamitous event that will cause separation Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_282_p","Symptom - Fears calamitous event that will cause separation Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_285_p","Symptom - Fear of being alone without attachment figure Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_286_p","Symptom - Fear of being alone without attachment figure Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_297_p","Symptom - Separation anxiety duration is at least 4 weeks Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_299_p","Symptom - Separation anxiety duration is at least 2 weeks",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_298_p","Symptom - Separation anxiety duration was at least 4 weeks Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_284_p","Symptom - Worry about harm befalling attachment figure Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_7_283_p","Symptom - Worry about harm befalling attachment figure Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_8_864_p","Diagnosis - Social Anxiety Disorder (F40.10) PAST",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_8_863_p","Diagnosis - Social Anxiety Disorder (F40.10) PRESENT",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_8_912_p","Diagnosis - Other Specified Anxiety Disorder (Social Anxiety Disorder impairment does not meet minimum duration) PAST ξF41.8",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_8_911_p","Diagnosis - Other Specified Anxiety Disorder (Social Anxiety Disorder impairment does not meet minimum duration) F41.8",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_8_309_p","Symptom - Impairment in functioning due to social anxiety Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_8_310_p","Symptom - Impairment in functioning due to social anxiety Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_8_29_p","Symptom - Fear of Social Situations Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_8_31_p","Symptom - Fear of Social Situations Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_8_313_p","Symptom - Duration (at least 6 months) Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_8_30_p","Symptom - Duration (at least 6 months) Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_8_312_p","Symptom - Clinically significant distress due to Social Anxiety Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_8_311_p","Symptom - Clinically significant distress due to Social Anxiety Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_8_308_p","Symptom - Social fear is excessive given threat or sociocultural context ξPast",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_8_304_p","Symptom - Social situations avoided or endured with distress Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_8_307_p","Symptom - Social fear is excessive given threat or sociocultural context Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_8_302_p","Symptom - Social situations invariably provoke ξanxiety Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_8_303_p","Symptom - Social situations avoided or endured with distress Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_8_301_p","Symptom - Social situations invariably provoke anxiety Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_9_868_p","Diagnosis - Specific Phobia ξPAST (F40.2XX)",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_9_867_p","Diagnosis - Specific Phobia ξPRESENT (F40.2XX)",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_9_37_p","Symptom - Active avoidance of phobic object Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_9_38_p","Symptom - Active avoidance of phobic object Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_9_41_p","Symptom - Distress due to fear or avoidance of phobic object Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_9_42_p","Symptom - Distress due to fear or avoidance of phobic object Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_9_43_p","Symptom - Duration of phobia at least 6 months Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_9_44_p","Symptom - Duration of past phobia at least 6 months Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_9_40_p","Symptom - Impairment due to fear or avoidance of phobic object Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_9_39_p","Symptom - Impairment due to fear or avoidance of phobic object Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_9_34_p","Symptom - Marked fear of phobic object Present",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_9_35_p","Symptom - Marked fear of phobic object Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_9_36_p","Symptom - PhobicObjectSpecialCase Past",,,"abcd_ksad01"
"mh_p_ksads_ss","ksads_10_914_p","Diagnosis - Other Specified Anxiety Disorder (Generalized Anxiety Disorder impairment does not meet minimum duration) PAST ξF41.8",,,"abcd_ksad01"
